,0,1,2,3,4,5,6,7,8
0,-0.228906151669241,2.3165472635999915,-4.4244296282723194,4.431570096185675,4.486325252324132,0.5129725526054996,-0.8991659903243701,2.595666401005933,-3.92124222193467
1,-0.46947177427721254,-3.2376765958826548,3.590271817953548,-0.8985406804259233,-4.954206446972194,0.48915573008630453,-1.6008481409656996,-0.9647817014439433,1.9798577617348823
2,-0.5399953126907349,-3.0952720642089844,3.6234495639801025,-1.0090789794921875,2.7468016147613525,-2.9035465717315674,-2.903536081314087,-2.903533458709717,-2.9035391807556152
3,-0.7677540183067322,-2.9412543773651123,3.8787825107574463,-1.2403607368469238,-2.9040372371673584,-2.902818441390991,2.7456235885620117,-2.903954267501831,-2.9041221141815186
4,-1.2822692394256592,-2.756173610687256,3.203488349914551,-4.995239734649658,2.743372678756714,2.7568843364715576,2.7285873889923096,-2.9104855060577393,-2.9093337059020996
5,-3.376749277114868,-2.937434434890747,3.0103092193603516,-1.8258799314498901,-2.8638226985931396,-2.903291702270508,-2.906088352203369,-2.9076497554779053,2.758723735809326
6,-5.0,-2.8918893337249756,2.616508722305298,-1.8449403047561646,-2.91105318069458,2.8007586002349854,-2.8948557376861572,-2.87363600730896,2.740433692932129
7,-2.9634146690368652,-2.6295998096466064,1.453557014465332,-2.0401577949523926,-2.9157798290252686,-2.908195734024048,-2.9186654090881348,-2.9140872955322266,-2.9270594120025635
8,-3.058382034301758,5.0,2.7079238891601562,-2.084817409515381,-2.904533624649048,-2.9055001735687256,2.746797561645508,-2.902679443359375,-2.902264356613159
9,-2.723602771759033,0.31568166613578796,2.409959554672241,-2.2567944526672363,-2.910749912261963,-2.8658287525177,-2.9107465744018555,-2.914156198501587,-2.8645572662353516
10,-2.864514112472534,-2.866663694381714,2.8110885620117188,-2.4448132514953613,-2.8897275924682617,-2.903899908065796,-2.9088428020477295,-2.908120632171631,-2.907543182373047
11,-2.900974750518799,-5.0,2.7449252605438232,-2.5212416648864746,-2.9034838676452637,2.746669292449951,-2.9026591777801514,-2.90466046333313,-2.904686450958252
12,-2.822193145751953,1.7854400873184204,2.7659008502960205,-2.760373830795288,-2.903517246246338,-2.903534173965454,-2.9035351276397705,-2.903538227081299,2.746833086013794
13,-2.9169423580169678,-2.982595443725586,2.748828411102295,-2.7466650009155273,-2.903531789779663,2.746798515319824,-2.903573513031006,-2.903529644012451,-2.903595447540283
14,-2.901296854019165,-2.8859219551086426,2.767958402633667,-2.7461371421813965,-2.90350604057312,-2.901991128921509,2.7461211681365967,-2.901948928833008,-2.902883768081665
