,0
0,0.6750855445861816
1,0.6569182872772217
2,1.3524236679077148
3,1.7761800289154053
4,1.707629680633545
5,3.198195219039917
6,2.5044078826904297
7,1.6239306926727295
8,2.1636030673980713
9,1.3061408996582031
10,3.0069398880004883
11,1.5836927890777588
12,1.145035982131958
13,2.4309890270233154
14,1.449702501296997
15,1.2007510662078857
16,1.523026466369629
17,1.276019811630249
18,1.2511231899261475
19,1.2541277408599854
20,1.2748961448669434
21,1.3727161884307861
22,1.7693986892700195
23,1.3377869129180908
24,1.4865379333496094
25,1.6430387496948242
26,1.5345571041107178
27,1.228025197982788
28,2.0041911602020264
29,1.2501022815704346
30,1.462202548980713
31,1.9708099365234375
32,1.1302766799926758
33,1.155916690826416
34,1.1475310325622559
35,2.10634446144104
36,1.7958886623382568
37,1.9439501762390137
38,1.3079779148101807
39,1.1185517311096191
40,1.3090028762817383
41,1.7444980144500732
42,1.059251070022583
43,1.7220549583435059
44,1.0002079010009766
45,1.3813645839691162
46,1.4254686832427979
47,2.495830774307251
48,1.8028473854064941
49,1.0340015888214111
50,2.2537591457366943
51,1.2978575229644775
52,1.1826562881469727
53,1.1089603900909424
54,1.1571369171142578
55,1.8022675514221191
56,1.4958932399749756
57,1.439255714416504
58,1.2881431579589844
59,1.3640632629394531
60,1.2695984840393066
61,1.6182525157928467
62,1.927785873413086
63,1.7301256656646729
64,1.5518810749053955
65,1.3989017009735107
66,1.820448637008667
67,1.475043535232544
68,1.308281421661377
69,1.3858981132507324
70,1.264953374862671
71,1.40797758102417
72,1.5084843635559082
73,1.1802351474761963
74,1.1049799919128418
75,2.715031385421753
76,1.621953010559082
77,1.4693472385406494
78,1.376591444015503
79,1.700533151626587
80,1.3300881385803223
81,1.488579273223877
82,1.6905517578125
83,1.362816572189331
84,2.6267364025115967
85,1.28615140914917
86,1.558326005935669
87,1.2188999652862549
88,2.0589852333068848
89,1.2263376712799072
90,1.912048578262329
91,1.4134743213653564
92,1.2949166297912598
93,1.5851471424102783
94,1.3230435848236084
95,1.1905245780944824
96,1.1581411361694336
97,1.463890552520752
