,0,1,2,3,4,5,6,7
0,4.258045990819326,-3.1277630882893694,2.378760590350865,0.8623534978589369,4.219319765485729,0.731408781929054,-2.9163373519114475,-1.5974740602708364
1,2.2350136597553414,0.16036209804514634,-3.261183088283301,2.147012303940752,1.57749914505506,3.27187027033463,2.595555056470908,-0.7025597922884304
2,2.202287197113037,-1.1289795637130737,-0.7489491105079651,2.1472573280334473,1.2262132167816162,-0.11997167021036148,0.9831097722053528,0.9568515419960022
3,2.2384049892425537,-4.0,-1.6775379180908203,2.1499550342559814,-2.5212628841400146,0.24293135106563568,-1.4251649379730225,-0.6616853475570679
4,1.6457252502441406,1.0067020654678345,0.34524106979370117,2.1468045711517334,4.741851806640625,-0.6165835857391357,1.9388110637664795,1.5009264945983887
5,2.817348003387451,3.9721932411193848,2.0583224296569824,2.1379587650299072,5.0,-0.6601364016532898,1.1477634906768799,1.6553490161895752
6,2.2023580074310303,-0.92433762550354,-0.7465768456459045,2.137885808944702,1.228043556213379,-0.18331675231456757,0.9748839139938354,0.4723535478115082
7,2.1899287700653076,5.0,3.4693119525909424,2.2915000915527344,1.4489703178405762,-0.14548704028129578,-3.489572286605835,-3.6651201248168945
8,2.0575921535491943,4.688201427459717,2.3855366706848145,2.062232255935669,-4.0,0.35644853115081787,0.4460148513317108,-1.6983562707901
9,2.207545518875122,1.4645787477493286,1.255826473236084,2.2589969635009766,1.368947982788086,-0.13680674135684967,1.0656589269638062,1.0668067932128906
10,3.9460105895996094,-4.0,-3.0683798789978027,3.4680721759796143,-4.0,0.399991899728775,2.594529628753662,2.5944344997406006
11,2.3349742889404297,3.851475477218628,1.8912477493286133,1.914361834526062,1.3502955436706543,-0.1351059377193451,0.34153541922569275,0.34149837493896484
12,2.220308542251587,4.230055332183838,2.1910204887390137,2.0140326023101807,0.09158717840909958,-0.008936560712754726,2.506007432937622,2.5048234462738037
13,2.206746816635132,4.505113124847412,2.1603732109069824,2.0240509510040283,1.3047432899475098,0.13068121671676636,1.02455472946167,1.0307044982910156
14,2.281460762023926,-0.2028588354587555,0.4693768322467804,1.8031744956970215,-4.0,0.43768757581710815,-0.7344610691070557,-0.7353320717811584
15,2.4295196533203125,-0.18274825811386108,0.476973295211792,1.840799331665039,-4.0,0.6192678809165955,1.0181879997253418,1.0168521404266357
16,1.8791685104370117,-0.1553199291229248,0.4760435223579407,1.5852221250534058,-2.5093863010406494,0.2260647416114807,-0.16487975418567657,-0.16559796035289764
17,2.107687473297119,-0.18375641107559204,0.4383842647075653,1.5367517471313477,-2.197714328765869,0.15238642692565918,-0.5363300442695618,-0.5374006628990173
18,1.9443237781524658,-0.17369383573532104,0.3968723714351654,1.424278974533081,-0.9162376523017883,0.3850018084049225,1.3573857545852661,1.3580045700073242
19,2.316014051437378,-0.20189443230628967,0.45456594228744507,1.6485828161239624,2.115046739578247,-0.1176181212067604,0.7224200367927551,0.7217689752578735
20,2.2943098545074463,-0.15195609629154205,0.3544202744960785,1.674865961074829,1.3353984355926514,-0.08460654318332672,0.45321208238601685,0.10110289603471756
21,2.019146680831909,-0.17731496691703796,0.43510282039642334,1.4269465208053589,-4.0,0.13894973695278168,-0.845952570438385,-0.8459636569023132
22,2.250819206237793,-0.1969095766544342,0.4507431089878082,1.603853464126587,0.5051325559616089,-0.09254024177789688,-0.44624391198158264,-0.4452180862426758
23,1.9887465238571167,-0.17831265926361084,0.40805402398109436,1.4003448486328125,-2.634491443634033,0.2886768579483032,0.3963657021522522,0.39652177691459656
24,1.7429068088531494,-0.14057756960391998,0.5333738923072815,1.0863827466964722,-2.3499741554260254,0.40579846501350403,1.136372685432434,1.1334301233291626
25,2.195204257965088,-0.2345099151134491,0.4970293939113617,1.7581597566604614,-1.9085617065429688,0.25424665212631226,-0.3621281087398529,0.06466729193925858
26,2.028480291366577,-0.18264693021774292,0.3733857274055481,1.3929715156555176,1.2638930082321167,0.3032408356666565,1.464401125907898,1.4659233093261719
27,2.200347423553467,-0.1863507181406021,0.5082910656929016,1.5517200231552124,-1.5464214086532593,0.06184408813714981,-0.9375584721565247,-0.9345793724060059
